fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
7.957833282325157,0.4343777709766876,0.4829722137208595,9.353000306049056,0.03137481526822083,46.0,150.9531480914724,0.9927124445804663,3.170307419876073,0.2807759389613487,12.690629618294478,8.0
7.079064353743281,0.2514254336731349,0.287238304421791,2.0418712925134392,0.0348285086734627,29.0,118.2761695578209,0.9914514473979612,3.286191522108955,0.5414254336731349,11.38663738094926,8.0
5.960464731183574,0.20274423225797109,0.3453488243727858,1.6241858924734296,0.028725576774202892,41.82790594982286,150.0,0.9907143707914005,3.3936278838710146,0.6606976487455716,11.879070537632852,8.0
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8.0
5.703603095413602,0.3392793809172797,0.24144123816544058,3.834081627832407,0.03264264603057599,45.518015477068005,115.64264603057599,0.9894503603095414,3.1921323015287997,0.5314412381654405,12.855404643120401,8.0
8.096944061873133,0.2701145976797575,0.34996180077341416,1.703819922658583,0.030053478917220162,37.98472030936567,103.01909961329291,0.9925442701160122,3.220534789172202,0.6296180077341417,10.4091678143806,8.0
6.52468238692019,0.297531761307981,0.2798729547680761,3.9753176130798096,0.03528493743877908,37.4936477384038,96.7531761307981,0.9902822141482281,3.2098729547680764,0.6,12.6,8.0
7.189084867382485,0.25149944617672787,0.33481808112304146,3.3708929796866287,0.031109151326175144,36.77728783154379,116.51819188769586,0.9904455346801654,3.0729107020313373,0.4074090405615207,12.507276755078344,8.0
6.468372985027069,0.1705118955081208,0.34632540299458614,1.6632540299458614,0.03810237910162416,43.0,148.6325402994586,0.9915162701497293,3.3516270149729306,0.6216270149729306,11.341864925135347,8.0
6.457350656707581,0.1637554723889118,0.3169432283580196,5.913391470143888,0.03320378477613203,59.50946194033007,129.01892388066014,0.9916734204208802,3.19,0.672299816415575,12.130567716419804,8.0
5.583859648719743,0.36322807025605136,0.19354385948789732,3.255321635478759,0.03344093567520171,44.91929824359872,116.44093567520171,0.989438385964872,3.2320467837600857,0.4835438594878973,12.675789473079615,8.0
6.367370741784759,0.2562235971830715,0.3035196643192263,1.8648033568077373,0.042377640281692844,15.811179859153576,96.0,0.9915358594694849,3.319229784506893,0.5967370741784759,11.103022544599767,8.0
6.2483390434568875,0.20359321467591676,0.33528135706481665,1.537084760864222,0.03622508565185332,42.37084760864222,148.31457619567888,0.9905598374417934,3.3215728809783944,0.59,11.893220244598613,8.0
6.905995624724457,0.17506783340681145,0.35806564576904,2.1686652082414857,0.046686652082414855,32.05995624724457,96.0,0.992737330416483,3.1926695835170285,0.4683369793962858,10.494004375275543,8.0
6.657786494355202,0.24311459774208058,0.3794466235888004,1.2055337641119965,0.04,44.577864943552015,147.211067528224,0.9930145446850849,3.32,0.5821106752822399,10.001028303625587,8.0
6.989187214481073,0.22702465737728816,0.36,2.7351232868864406,0.0343243835655678,21.56748857924294,111.89187214481073,0.9902054429248596,3.2137881281416383,0.4275762562832767,12.524310501367514,8.0
7.305892128677553,0.16904356776188767,0.2803672193703571,3.7462862594168302,0.030830912902117355,15.0,84.69854774127042,0.9915505725941159,3.0450726129364796,0.45941078713224476,11.069854774127041,8.0
7.0,0.12,0.29,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,9.8,8.0
7.735877362225765,0.35189730596956986,0.32604137514331266,10.724322075212283,0.037696859672858976,48.11340973018404,152.50927221585277,0.9947261979497823,3.0209486529847847,0.31037088863411083,11.228459589543547,8.0
5.435921583509892,0.45497097830861516,0.15359215835098916,2.2041725921786863,0.02704172592178686,28.964078416490107,130.28737266807914,0.9896083090520515,3.3856894099788133,0.7603011724523292,13.36407841649011,8.0
6.217857904905115,0.3566065713211641,0.24714316196204583,6.19821847697813,0.03164284190189771,18.642841901897707,85.73213142642328,0.9896667996597636,3.0480360572073018,0.28589396211241613,13.176776188686068,8.0
5.906874953545785,0.3024423119803892,0.27564903667483787,3.671009447434759,0.026007691735948118,31.625961466993516,119.62596146699352,0.9899943604850867,3.3841202112467186,0.4587019266503243,12.655721193153568,8.0
6.696288424274157,0.27555673635887645,0.3549381404045693,5.935772293050936,0.029012371919086143,32.51855787862922,102.48144212137079,0.9916938140404569,3.355061859595431,0.5358041747405993,12.302474383817229,8.0
6.9651785665467765,0.35713541638189533,0.25162946416366944,10.623511945443529,0.04257291672362094,22.71354163818953,95.61235119454436,0.9934707068566696,3.118147320818347,0.4124181535821376,11.810119044364518,8.0
6.43672881212514,0.16101864363754198,0.352654237574972,1.7265423757497202,0.0362037287275084,43.0,149.2654237574972,0.9918327118787486,3.38327118787486,0.65327118787486,11.1836440606257,8.0
6.607300035855968,0.36442143625485035,0.2618457163346267,7.902200501983555,0.045819569840664265,26.223142549805985,139.18457163346267,0.9927376158920288,3.2255785637451497,0.49407714183268664,12.281542836653733,8.0
7.002181634825154,0.23082902123355872,0.3599127346069938,7.0877828449791345,0.02805235923580371,31.013089808950927,104.01745307860124,0.9921971638747272,3.3490837133734352,0.4699127346069938,12.103054288755215,8.0
6.64991407337584,0.24163516023780815,0.384991407337584,1.2168671621230391,0.038998281467516806,44.6660938225056,147.5008592662416,0.9932829609846286,3.3366953088747198,0.5983648397621918,9.833734324246079,8.0
6.501735529111953,0.30139138151902956,0.5111310521522365,4.770436840507455,0.0358435065569775,36.0,114.57390789873136,0.9909286953949366,3.2110442756966386,0.5454787496205206,12.3,8.0
6.100506255559228,0.29663010376516685,0.2700084375926538,1.999831248146924,0.025336989623483318,30.332770827156413,118.66638541357821,0.9900273726119188,3.4665963533945514,0.4933361458642179,12.332770827156413,8.0
6.806790498974264,0.27830237525643386,0.4276233253590074,7.583023752564339,0.029932095010257353,30.033952494871322,109.79628503077207,0.9916590133971279,3.089167173615257,0.5859257006154412,12.486419002051472,8.0
5.582339535598747,0.28566226741504697,0.32805188951253916,1.6194811048746085,0.0394337732584953,17.28311337075235,96.0,0.9901129904082727,3.4811424707827583,0.5182339535598747,12.378698254652036,8.0
5.770463624638802,0.27803090830925353,0.34541500214955284,2.2787636676298595,0.03650772707731338,23.852318123194014,125.14768187680599,0.9899653464054549,3.3693531855310455,0.33787636676298594,12.721236332370141,8.0
6.8,0.27272054483117125,0.37620324012278455,1.978475699079116,0.04729745949846519,34.297459498465194,104.40508100306961,0.9903272054483117,3.1746189247697787,0.4810762150460442,12.562032401227846,8.0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8.0
6.7,0.23,0.31,2.1,0.046,30.0,96.0,0.9926,3.33,0.64,10.7,8.0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8.0
5.993244766442775,0.2601808910066282,0.35932447664427747,6.051384861741045,0.03598191089933718,79.25212024162619,170.0,0.9923146551255015,3.4057659688590367,0.5779253892620421,11.735585077852408,8.0
6.70481860123933,0.32469953863673745,0.35759069938033516,6.614455803717989,0.04175906993803352,33.951813987606705,116.24093006196648,0.9912555385865685,2.972409300619665,0.3138548809914637,12.185544196282011,8.0
6.536005046590097,0.27080151397702934,0.31,3.7080151397702936,0.028919848602297064,37.080151397702934,93.44020186360392,0.9902924045419311,3.2272010093180197,0.6127989906819804,12.6,8.0
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,8.0
5.4,0.49497191980028593,0.15499598854289798,2.399759312573879,0.03099598854289799,31.497994271448995,129.0008022914204,0.9890453891113389,3.2950762176849384,0.6500962749704483,13.30008022914204,8.0
6.629818740805911,0.29941792095724135,0.2929818740805912,4.801097803272907,0.037000000000000005,30.73091654407882,119.8654582720394,0.9912154199705789,3.150472298715468,0.5374904246348768,12.183635431990147,8.0
6.8,0.28,0.43,7.6,0.03,30.0,110.0,0.99164,3.08,0.59,12.5,8.0
6.087994451604647,0.2720888272400517,0.3192435813607229,10.606245648780378,0.03474670365596902,30.791117275994836,113.95558637997418,0.9942190423197431,3.2936016645186057,0.502977099640568,10.917765448010327,8.0
7.426258565827041,0.3757551394962246,0.34,3.7100685266163276,0.04147482868345918,34.0,108.0,0.9913656464145676,3.221115577590255,0.47949657366918363,12.8,8.0
7.204149395210258,0.2984906627993589,0.34739626511974353,5.087551814369224,0.033177385583820475,35.26037348802565,116.0,0.9910850570488771,2.9826037348802568,0.37301867440128234,12.263018674401282,8.0
6.236648514131231,0.27162319677000446,0.2841884016149978,4.1900544576063075,0.026575905222062195,21.79057991925011,105.31413012112483,0.9891518295585436,3.002512658680613,0.649423903633745,13.037173975775033,8.0
6.162702660037457,0.25535135257035835,0.3921081154221502,4.88621629849919,0.03048648557223123,78.13513300187286,178.23243237148208,0.9915138918620262,3.3163243462664505,0.4441621505815955,12.067567628517919,8.0
5.458349556809612,0.2749513295711637,0.29917477840480605,10.83456631753052,0.03183300886380776,17.666017727615515,100.24951329571164,0.9923166331507138,3.243339822723845,0.33418451249057335,12.291358420617371,8.0
6.517782011318357,0.29822179886816425,0.2771128045273431,3.9822179886816422,0.03604397875498065,37.35564022636715,96.82217988681643,0.9902760038101865,3.2071128045273434,0.6,12.6,8.0
6.904756399216073,0.3604756399216073,0.3229930399776021,2.684338797872199,0.04680278400895917,34.8503480011199,103.74825999440053,0.9911673433994961,3.2590487201567853,0.45850348001119895,12.119721599104084,8.0
7.618410701542415,0.18087857312767794,0.24788005945301342,2.1599702734932906,0.032788005945301346,15.847976218794631,86.0,0.9902068065398315,2.9927196432819194,0.3624407728891745,11.666386920337047,8.0
6.46014743751909,0.24573534821701287,0.31,5.344120893020771,0.039286767410850645,9.3985256248091,78.94412089302077,0.9919609273848675,3.1427939553489614,0.5076911169612859,11.29720604465104,8.0
6.969402737085913,0.1983369082497789,0.2683369082497789,6.447013685429564,0.0921908099460581,30.583154587511054,158.22174556669614,0.9933514485967635,3.198336908249779,0.431950998457928,11.250107247493366,8.0
6.603733545533475,0.31400783689607425,0.35,4.4284858875566036,0.03,34.47937304831406,101.23968652415704,0.991361788403806,3.343221943309008,0.6035952978623554,12.248329149635119,8.0
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,8.0
6.838906600155022,0.18544054796589515,0.3574469240217031,2.651061519565938,0.04152282440527075,33.96656039906987,94.71125280124018,0.9919816455287875,3.158996811972096,0.4641029639286898,11.108810959317903,8.0
5.982325636675816,0.2550852971153812,0.35823256366758166,5.811164006867969,0.036491470288461884,80.1984448214292,170.0,0.9922036439728708,3.404310084890109,0.5961239388736388,11.739224787774727,8.0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8.0
6.959019728904648,0.3559019728904648,0.3227320180730235,9.70166769568951,0.04377059186713945,37.27320180730234,130.0437936744418,0.9932071839306388,3.0763399096348825,0.3286339909634883,11.79562063255582,8.0
6.456147832334094,0.24516397604772766,0.31,5.309838562863659,0.03925819880238639,9.438521676659064,78.90983856286365,0.9919512711952065,3.144508071856817,0.5083196263474996,11.295491928143184,8.0
5.4954389832529325,0.12914908896536842,0.33,2.56017669557203,0.03981755933011729,18.908779665058645,69.34036441385263,0.9891665080080754,3.203982330442797,0.455929321771188,12.638597458132331,8.0
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,8.0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8.0
5.8,0.32,0.28,4.3,0.032,46.0,115.0,0.98946,3.16,0.57,13.0,8.0
5.715472428389121,0.4155848259939141,0.26139620649847856,8.723024245410798,0.03730189675076073,20.0,100.27924129969571,0.990908380757593,3.174113101325219,0.2786037935015215,12.855093078236974,8.0
6.4199215274894055,0.15597645824682158,0.35601569450211895,1.7601569450211894,0.03519529164936432,43.0,149.60156945021188,0.9920007847251059,3.400078472510595,0.6700784725105946,11.099607637447027,8.0
5.509784997363826,0.4446301003690644,0.16097849973638256,2.4183764923550943,0.02918376492355094,28.890215002636175,130.8782799789106,0.9897693312942532,3.376825800316341,0.7403580507117671,13.290215002636174,8.0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8.0
6.895435413468232,0.5019464969390383,0.35987933767366903,1.5793284073463083,0.030896642036731543,27.103357963268458,74.36778598775615,0.9890040136562044,3.0960808154697768,0.3647114395102461,12.92644280244877,8.0
6.794190804791965,0.22639011472883847,0.3129045976040175,6.882572414375895,0.037290459760401753,33.058091952080346,120.70954023959825,0.9917292112653974,3.0170954023959826,0.38535264383357204,11.917427585624106,8.0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8.0
6.0714485751178096,0.20611033318986297,0.5904000482134248,8.157242875589048,0.035714485751178096,22.452414291863015,127.03172380542466,0.9930651038140329,3.409599951786575,0.4367448092983561,11.684138097287672,8.0
6.040833409055174,0.18873148737095802,0.32929629293088114,2.3485649872923418,0.04419722196981608,98.40833409055175,172.40833409055173,0.9907620927221611,3.2890184899124897,0.8170462702143289,11.666203661636015,8.0
6.151932203167975,0.4165807909703122,0.1948067796832025,3.9771073453476364,0.027987118645546837,22.506440677226582,107.84836158019536,0.9900582553670492,3.320257627089063,0.4955796609503925,12.898711864554684,8.0
6.511754710923963,0.3492653305672523,0.3597061322269009,0.8279174384444123,0.03414693388654954,32.02938677730991,110.95591983403514,0.9894439502235075,3.113673347163738,0.5004408016596487,12.110285372058467,8.0
7.734634165929645,0.30588153561952575,0.4407177736726483,6.3842510641636405,0.03337909404867194,35.58815356195257,178.86271785398418,0.9925574913661522,3.175491285840632,0.3875818809734387,12.148362380531227,8.0
6.462654453230908,0.3531327226615454,0.28,2.709629312245822,0.026698764374152743,57.92778015815633,109.03610992092183,0.9897714475930185,3.3521697914369635,0.5898796335969272,12.734938218707637,8.0
5.2,0.155,0.33,1.6,0.028,13.0,59.0,0.98975,3.3,0.84,11.9,8.0
6.562184199500255,0.28134474014992344,0.28368052389005616,3.7761368817990815,0.039119315591004594,36.50252640399796,96.87563160099948,0.9905758957334613,3.1912942120699643,0.5738826362098929,12.326389522198877,8.0
7.358635732508136,0.3214078917654593,0.29,3.8281578353091863,0.03986357325081365,30.172714650162728,120.34542930032546,0.9930486218476872,3.3,0.5,11.058635732508137,8.0
7.556421873997298,0.3808562498663064,0.416070312332883,11.761468756016212,0.034942916675579576,46.0,150.50713541555254,0.9937828750026739,3.2684302085784385,0.38335885442291273,12.60142708311051,8.0
6.542573848352921,0.29275597329608793,0.2527721545058764,2.9744233285686703,0.031042897472548694,20.978551263725656,109.80857949450974,0.9908753783652784,3.3683002823078407,0.6532011292313633,12.436139227470619,8.0
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,8.0
6.095131674905682,0.25712370148302266,0.2723894660075455,14.29756583745284,0.041117238473396586,18.380526699622727,97.21460497528295,0.9944830750182321,3.1409736650188638,0.3323894660075455,11.5,8.0
7.3,0.24920609430977314,0.3588091414646597,2.159542926767014,0.0348633724381217,30.01984764225567,176.85114268308246,0.9908919777633708,3.2492060943097734,0.3998015235774433,11.885114268308246,8.0
6.317685643508153,0.27464095159453505,0.35497332232349055,9.636438394076686,0.033215429043278975,30.535904840546497,112.67952420273248,0.9933870497801816,3.224694306947554,0.5310504675398854,11.428190318907008,8.0
6.829200607289929,0.19036500759112412,0.31926998481775176,7.310980427653743,0.02035052808715923,53.963499240887586,188.8942685982541,0.9937007541751183,3.2459849164976347,0.37328506832011704,11.019698329952694,8.0
6.340483859935225,0.21747419641684135,0.29404838599352257,5.325258035831586,0.03144290315961135,57.442903159611355,134.22838736155458,0.9911414515798057,3.1744290315961137,0.5594806387624308,12.30761291205182,8.0
