fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,class
9.783390326414342,0.314745781785167,0.5511525309288998,2.741016872859332,0.0770508436429666,5.70508436429666,16.70508436429666,0.9966359325085626,3.15,0.8403727783600983,11.493559055007662,8.0
9.122320724303604,0.40258930918987984,0.4248213816202403,1.9989793235442304,0.06849744830886058,5.751275845569712,12.994896617721151,0.9956673972750378,3.3002551691139423,0.6800510338227884,11.525893091898798,8.0
8.93487373549045,0.406605050580382,0.4636722218078992,1.8,0.07000924241294271,6.6697474709809015,14.678989883923606,0.9947983363656703,3.2562353540626736,0.69,12.23579797678472,8.0
6.542684426771851,0.429176741771642,0.2168142931299567,2.5820133200788886,0.05877136271260122,22.352126021652474,65.27740777558643,0.9936239369891737,3.4348322233267594,0.8373780737795308,13.478657786614075,8.0
8.858430217570875,0.3183468999908219,0.4106220913246993,1.8746317826126861,0.07310639521894759,38.44844956577606,77.29786826035081,0.9935688391349307,3.111914730414032,0.6781996130358964,12.358100782520905,8.0
12.073237287184158,0.43561264690223933,0.6997398956609291,3.4156062603442514,0.07767282921493984,6.0,24.94797913218583,0.9987405202086782,3.017768709505682,0.7673237287184157,11.258727512413103,8.0
9.785643159671983,0.37857365126025055,0.5128558092438497,2.1428215798359913,0.07057147302520501,6.142946050410021,16.0,0.995725599594971,3.1842883815123004,0.6728589210082004,11.857209537807517,8.0
8.780688872903728,0.5607220911271465,0.4254786258994795,3.1993705755411956,0.07859026139089331,7.481947721821337,17.518052278178665,0.9940207185971262,3.2051805227817867,0.71222921582732,13.1777078417268,8.0
10.211109191528,0.3662963602824,0.4974072794352001,2.4137558824868575,0.06953438970621716,5.232805146891428,15.068779412434287,0.9967250775003414,3.1965610293782856,0.6593122058756571,11.162963602824,8.0
9.258232281501355,0.3212651577747968,0.5298743598190379,2.622790351876693,0.07787348422252031,6.0,16.113951759383465,0.9961802600363271,3.185441929624661,0.8792417809316394,11.7,8.0
7.251157668611341,0.374884233138866,0.307442116569433,1.9488423313886596,0.06060419017502064,15.511576686113404,27.72105828471649,0.9945844321781799,3.2325578834305673,0.7446526994165978,11.32557883430567,8.0
5.531896057290309,0.6048258062451127,0.03637921145806182,1.6724157708387635,0.04431896057290309,22.896630833550546,87.3189605729031,0.9913103369166449,3.5191376343741854,0.82,13.6491433698066,8.0
11.317465055020662,0.3266254529904729,0.6226223467700873,2.152498705741506,0.0681998964593205,8.13755824163223,29.0,0.997754724244256,2.9631272649523646,0.8057496117224517,10.156259706938705,8.0
5.299888553563988,0.46198439749895825,0.11404680750312521,1.880044578574405,0.0504035662859524,24.397993964151777,72.19175296373508,0.9911602006035849,3.5880490364318454,0.787982168570238,14.0,8.0
7.611425545598862,0.3364343825408364,0.3966855327359317,1.9477714890880227,0.07201255750975477,31.012557509754764,62.534842618874535,0.9931676211566266,3.3335090192513688,0.6825486379968251,12.850972759936502,8.0
8.666313057354683,0.4100530413967975,0.40409152468787024,1.8828913216933543,0.06899469586032025,6.0,12.414456608466772,0.9952627852388998,3.333421735661329,0.7090650039894715,11.7,8.0
8.203903230464697,0.36698590849080465,0.41982292062052556,1.752837012129721,0.06628370121297208,5.113480485188837,14.585110363891628,0.9952708492326098,3.219432597574056,0.8833682502681443,11.320925303243023,8.0
7.6818320841967225,0.3543633583160655,0.39018626694295105,2.8145955031081993,0.07625465667357378,15.872671663213112,31.32763418911477,0.9959429955637036,3.302003058523279,0.790186266942951,12.189129835750823,8.0
11.075992426849204,0.34208436996106933,0.5675992426849206,2.520843699610694,0.07039578150194654,5.197890750973266,18.572579762652456,0.9974968361264599,3.096569497237218,0.6836414276654552,10.762531098832081,8.0
5.110496656228646,0.4164641070006833,0.24662979937371876,1.9977900668754272,0.060508284618651764,19.50828461865177,50.5303839498975,0.9917620991208005,3.7036464948781607,0.7375690735629697,13.951381471259396,8.0
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8.0
11.98689586227259,0.32290745553110334,0.658689586227259,2.3290745553110335,0.07135462722344484,5.6773136117224166,24.805076952391413,0.9982159704175836,2.9671253248349476,0.7651433139928108,10.1872236659331,8.0
7.625684073150499,0.35782996083509133,0.31822832898523257,1.817360313319269,0.07391319843340366,16.5225913837201,24.217003916490864,0.9943857375326748,3.224375718012658,0.7052080939957807,11.330558746722923,8.0
9.062321665111797,0.4015071333955281,0.49171076632459554,1.8,0.07077392999067078,6.924643330223596,15.698573320894385,0.9946606926016792,3.2205499337686967,0.69,12.439714664178876,8.0
10.853680140970546,0.3467646286111464,0.5453680140970547,2.5676462861114637,0.07016176856944269,5.080884284721341,17.051495701377426,0.997321326427082,3.128161243125238,0.6637503284026279,10.902938858334391,8.0
12.119318680820442,0.3201196067195696,0.6719318680820442,2.3011960671956966,0.07149401966402152,5.747009832010759,25.711127816139864,0.9983205147480162,2.948307345357095,0.776991671441829,10.10358820158709,8.0
5.569541112310665,0.7403480043183931,0.043908222462132954,1.521835550757341,0.04469541112310665,16.87342203029364,87.69541112310665,0.9919126577969706,3.541724667386399,0.82,13.235047764582689,8.0
9.009478543492277,0.4105608365925677,0.4879304724656369,1.8528041829628386,0.07137717273544884,7.0754345470897695,16.07543454708977,0.9944487635781062,3.209245654529102,0.692263036412693,12.545260728253862,8.0
10.434055308945196,0.35831077159546265,0.5250135370427225,2.4670276544725978,0.07016621543190926,5.332430863818506,16.0,0.9967711641856741,3.159972925914555,0.6566486172763701,11.24932314786388,8.0
10.244700876168368,0.3651766374610544,0.49964672507789126,2.426552714730807,0.06956638178682703,5.216809106586491,15.132763573654035,0.9967577094225636,3.193361821317298,0.6586723642634597,11.151766374610544,8.0
9.875416948849596,0.4059538498994917,0.4740461501005083,2.570550605316057,0.07176696368103658,5.883481840518289,16.29449394683943,0.9957717043578287,3.1647246973419714,0.6706145762787601,11.618437288362802,8.0
7.89708196252056,0.35012505874911887,0.45937470625440563,3.593330200046993,0.07790829025064616,15.0,36.96665100023497,0.9972892449475758,3.3494997650035248,0.859583137502937,12.793747062544057,8.0
7.41215246089533,0.37090775167591444,0.3554612416204278,2.4849199106178963,0.06266764877099608,15.0,31.424599553089482,0.9955019333558713,3.2663689932963424,0.7903074944136186,11.754612416204278,8.0
5.561579816862078,0.7116873407034808,0.0423159633724156,1.553680732551688,0.044615798168620775,18.14722930206752,87.61579816862078,0.9917852770697932,3.5369478901172466,0.82,13.322622014517142,8.0
8.378378447145357,0.4885012188113359,0.20830468237064131,2.1948402823372075,0.06973218729482565,36.103194353255844,52.62407953055244,0.9942593857600134,3.333808338804649,0.7110810776427321,12.463390635258717,8.0
9.230508683338213,0.3050847394998536,0.5379661288339677,2.715254341669106,0.07949152605001464,6.93220224163983,17.593219608316254,0.9962127120950887,3.1576271092497805,0.9013559551672035,11.674576302500732,8.0
9.909145296297261,0.2728022537035677,0.5214160833335308,1.9165190370368614,0.08225664333334123,41.66961925926277,72.80236981482754,0.9944959588185187,2.9998228444442336,0.6345427351851369,11.83716783333294,8.0
11.265281661345377,0.604376747605419,0.661899054313921,5.049553865829961,0.08507417763587667,5.9421361022422925,18.82640830672688,0.9987074177635877,3.2159495271569605,0.6876854440896917,13.261126645381502,8.0
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8.0
5.298916984620476,0.4360134098903826,0.22398659010961733,2.032026819780765,0.06053378032967942,20.601340989038267,49.46621967032058,0.9919636874828617,3.69224342285667,0.74,13.86121711428335,8.0
10.434264025918786,0.3300698019439089,0.47685280518375706,5.12449175377154,0.07199301980560911,5.0,14.00698019439089,0.9974657359740813,3.203147194816243,0.7629377889845163,12.062943896324859,8.0
11.683728518963946,0.3218775932726896,0.6504312394028181,2.166064019220887,0.06928512153767095,7.52711913506009,29.0,0.9980246739824957,2.939387966363448,0.809819205766266,10.054519855843349,8.0
10.763611480677364,0.3276575819165638,0.571676311900864,2.0587393446674898,0.07270630327666257,9.884668021644039,27.23424180834362,0.997107286111126,3.0071345897992594,0.7776218034002468,10.365042621330042,8.0
9.184636393621268,0.2949441545590885,0.5089385292808103,2.5600562527827826,0.08105865808005064,31.51675363227345,59.63406979237473,0.9955932687913317,3.123659302076253,0.7193017283176706,12.188268383989874,8.0
8.978155304813264,0.340824210171802,0.5196426338832869,3.2788473560130704,0.0766236315257703,12.935447288655453,35.164842034360404,0.9976211526439869,3.2421844695186737,0.850824210171802,12.111815762885152,8.0
7.713843452525033,0.35797813774892717,0.42010931125536416,3.1744993200572176,0.07214936565078674,15.0,34.87249660028609,0.9966138801535922,3.3180874490042913,0.8334062075035761,12.401093112553642,8.0
7.583792942876839,0.501534431910999,0.16927592094515903,2.1918964714384193,0.06175689414315259,27.153443191099903,39.23447847671571,0.994368189802363,3.377120628102788,0.7472069019041053,12.195516866712625,8.0
6.743779396558756,0.696629580915985,0.17737543279858875,1.5299749314271311,0.05487809478846198,19.79849588562788,84.36070192004033,0.9929484942106225,3.4092290795445277,0.7706095260576901,12.614055150860311,8.0
9.551805778340544,0.3882731407219818,0.45345371855603633,2.162592677463065,0.06890648169365766,5.546759153171169,13.812963387315325,0.9960846113275308,3.259351830634234,0.6718703661268467,11.382731407219818,8.0
10.657989263557454,0.34838420244451745,0.5309694785332896,2.60646319022193,0.07032315951109651,5.03231595110965,16.032315951109652,0.9971741472391122,3.15,0.6587253067996056,11.022621165776755,8.0
10.33630744068037,0.3360118246415527,0.5383929052150684,2.6559527014337894,0.07279763507168946,5.279763507168946,16.279763507168944,0.9969761891942648,3.15,0.7255361469356154,11.195834455018261,8.0
9.929913951215033,0.31177586558255627,0.4952327392959405,4.919655804860129,0.0758784470461053,5.411206720872186,14.644826883488745,0.9971065519349533,3.197103462330225,0.8611206720872187,12.229913951215032,8.0
11.454714424155732,0.33411127528093193,0.6054714424155733,2.4411127528093197,0.07079443623595341,5.397218117976702,21.163835533697117,0.997795827176965,3.0427511081462906,0.7175270800560393,10.523338258427959,8.0
7.637425414490922,0.5185180479221253,0.14961068135332856,2.218712707245461,0.06256138121736383,28.851804792212533,40.66467771975792,0.9943190267033833,3.39767974222152,0.7454191528503026,12.320659300478818,8.0
7.453051737925125,0.3393229587656625,0.35264147128803747,1.7133185125223749,0.062331851252237495,3.532740500894999,13.399555375671248,0.9958162045271912,3.227336297495525,1.0453940986582626,10.332962813059375,8.0
7.861899810200419,0.3507620037959916,0.4478079392641339,3.4628393167215066,0.07769519848160335,15.152400759198326,36.00939506521088,0.9970630168194465,3.3416179582440924,0.8478079392641339,12.693319468561173,8.0
10.81298952844277,0.3476212730854153,0.5412989528442772,2.5762127308541536,0.07011893634572924,5.059468172864617,16.773086247240016,0.997289202259297,3.1339435933265536,0.6601095893869848,10.92863819256246,8.0
9.883427203689171,0.5866688753809217,0.5325091109463019,4.075074544106107,0.08183360942261521,6.833278115476959,18.166721884523042,0.9961126780775869,3.2116672188452307,0.7024991717321544,13.275008282678456,8.0
10.029860193889322,0.3709418689409587,0.5174348786354248,2.264930096944661,0.07041883737881917,5.837674757638347,16.0,0.9961193995626465,3.1751302427291503,0.6667534951527669,11.62825606822876,8.0
9.229317517063105,0.395958827591778,0.5024247034449332,1.8646587585315524,0.07091917655183555,6.838353103671119,16.0,0.9948285244962642,3.2051505931101336,0.6867670620734223,12.37876482775334,8.0
11.01865537187996,0.6133801263971755,0.642693021388349,4.9765792659046735,0.08517251579964694,6.165496840070612,18.834503159929387,0.9982662726907723,3.218345031599294,0.6924824526010591,13.375175473989408,8.0
7.603987566221903,0.367267391970389,0.40696443894809087,3.377990674666427,0.07380649052147695,16.603400682964697,43.16692570371036,0.9964982996585177,3.368500777111131,0.8550664594370316,12.948006216889048,8.0
7.982145426448316,0.36313478931486387,0.3113098149974757,1.855158787254407,0.06551192702921874,35.72223021561698,79.82935765692709,0.9928463910071386,3.2131743062770837,0.7151983042166267,12.786506680403047,8.0
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8.0
10.041991813463408,0.37056275582926845,0.5176623465024389,2.270995906731705,0.07041125511658537,5.822510233170738,16.0,0.9961389617992097,3.174675306995122,0.6664502046634148,11.616882674878054,8.0
7.7443215986146585,0.5044163653976361,0.33332806851205676,2.3888011418676127,0.07155204567470451,9.55678401385342,19.668772595177295,0.9928770825875475,3.2066719314879433,0.728895908650591,12.699684110723407,8.0
8.360740163732709,0.3311777950880187,0.42489622128525223,2.2803700818663546,0.07688222049119814,11.715929099470099,20.637409426935516,0.9952516178809246,3.196766692632028,0.805681418010598,11.544111024559907,8.0
9.13237068853589,0.40323706885358906,0.5025013713868642,1.850027427737285,0.07122070924001743,6.985286050665504,16.044141848003488,0.9946815043082181,3.210147139493345,0.69,12.513242554401046,8.0
11.394435296198589,0.3062326103006206,0.6597217648099295,2.4260433819627645,0.07501391175950353,6.0,24.47913236074471,0.9978335003691428,2.9817195218832437,0.857673896993794,10.515804042882088,8.0
7.724704809983251,0.35751265100071783,0.4224367449964108,3.199325279961715,0.07249072259947359,15.0,34.99662639980858,0.9966539120139383,3.3199493959971287,0.8349578299976073,12.424367449964109,8.0
8.049814771429597,0.3846309495919027,0.3664206330612685,1.760701055102114,0.06524907385714798,4.8210316530634225,12.39298944897886,0.9954901111371423,3.302841266122537,0.8511256740813322,11.031917936735939,8.0
10.426662753130422,0.35854178896467426,0.5248749266211955,2.4633313765652116,0.07017083577929349,5.341671558586971,16.0,0.9967592436894228,3.160250146757609,0.6568334311717394,11.256253668940229,8.0
9.504928914751929,0.3898357028416023,0.45032859431679534,2.144734824667402,0.06886183706166851,5.569081469165748,13.723674123337009,0.9960390738029019,3.2638162938331496,0.6727632587666299,11.398357028416022,8.0
7.320672476221002,0.33444582807130013,0.34079701103030025,1.7063511829590001,0.06163511829590001,3.2540473183600054,13.190535488770005,0.9959123536751658,3.2287297634082,1.0739601498680995,10.158779573975004,8.0
7.94418624116319,0.5348449385309613,0.3458914988217586,2.474224692654806,0.07581589066182004,7.963178132364009,16.963178132364007,0.9924335856395337,3.2003682186763602,0.7188953439709203,13.077906879418405,8.0
5.388171144521836,0.4106303516839557,0.2694474661361393,2.214163390081013,0.062409338138411395,18.464591524797466,48.25992245559177,0.9924495718652836,3.670474716043766,0.756062254256076,13.839377457439241,8.0
10.678124856276805,0.35068359824134987,0.5295898410551901,2.5890624281384023,0.07001367196482701,5.027343929653995,16.0,0.9971647263307464,3.15082031788962,0.6505468785930799,11.020507947240496,8.0
